"master_id","id","day","amount","dollar_amount"
4,1,0,2,29.33
4,1,2.42857142857143,2,29.73
4,1,30.4285714285714,1,14.96
4,1,49.2857142857143,2,26.48
21,2,0,3,63.34
21,2,1.71428571428571,1,11.77
50,3,0,1,6.79
71,4,0,1,13.97
86,5,0,2,23.94
111,6,0,1,35.99
111,6,1.42857142857143,1,32.99
111,6,10.4285714285714,4,77.96
111,6,15,3,59.3
111,6,16.1428571428571,2,134.98
111,6,24.7142857142857,1,91.92
111,6,28.8571428571429,3,47.08
111,6,29.4285714285714,2,71.96
111,6,42.4285714285714,3,78.47
111,6,48.4285714285714,3,83.47
111,6,54.5714285714286,4,84.46
111,6,58.5714285714286,4,123.96
111,6,59.4285714285714,2,32.98
111,6,60.1428571428571,2,23.06
111,6,70.5714285714286,1,72.99
111,6,76.4285714285714,3,55.47
112,7,0,1,11.77
112,7,5,1,11.77
113,8,0,3,32.91
113,8,61,1,15.27
113,8,61.4285714285714,1,11.49
114,9,0,1,16.36
114,9,17.1428571428571,2,28.13
114,9,35.7142857142857,1,22.97
114,9,57.8571428571429,1,28.49
114,9,58,2,28.98
131,10,0,2,30.32
133,11,0,1,18.99
133,11,3.71428571428571,1,14.37
133,11,4.42857142857143,1,9.77
133,11,8.57142857142857,1,15.99
133,11,17.5714285714286,3,47.33
133,11,24.4285714285714,3,59.74
133,11,44.8571428571429,2,32.98
151,12,0,1,13.97
166,13,0,2,29.53
166,13,47.5714285714286,2,16.48
166,13,49.4285714285714,3,36.97
166,13,50.5714285714286,2,17.98
166,13,51,3,36.97
166,13,59.8571428571429,1,11.49
166,13,63,1,11.88
166,13,73,1,11.88
181,14,0,3,43.7
198,15,0,1,15.76
221,16,0,1,12.49
228,17,0,2,25.98
228,17,5.14285714285714,2,23.54
228,17,5.85714285714286,1,13.97
228,17,6,1,27.77
228,17,8.28571428571429,1,9.98
228,17,9.85714285714286,1,15.36
228,17,20.8571428571429,1,21.97
228,17,21.4285714285714,1,17.3
228,17,26.8571428571429,3,51.75
228,17,31.1428571428571,2,36.74
228,17,34.1428571428571,1,23.97
228,17,51.7142857142857,3,41.47
228,17,52.8571428571429,1,29.99
234,18,0,1,13.97
234,18,4.85714285714286,1,9.99
226,19,0.142857142857143,2,35.93
226,19,7.57142857142857,2,26.73
226,19,15.5714285714286,2,23.76
226,19,28.4285714285714,2,24.74
226,19,58.5714285714286,1,15.49
226,19,69.8571428571429,3,43.47
243,20,0.142857142857143,2,17.96
256,21,0.142857142857143,1,14.99
256,21,8.57142857142857,2,34.6
256,21,14.7142857142857,1,29.99
261,22,0.142857142857143,1,8.77
281,23,0.142857142857143,1,14.7
297,24,0.142857142857143,1,14.96
312,25,0.142857142857143,2,87.74
312,25,50.5714285714286,1,14.99
314,26,0.142857142857143,1,3.99
314,26,1.71428571428571,10,166.89
314,26,1.71428571428571,4,60.25
333,27,0.142857142857143,1,15.9
341,28,0.142857142857143,2,26.14
341,28,29.5714285714286,4,80.46
350,29,0.142857142857143,1,46.37
353,30,0.142857142857143,2,28.76
353,30,6,2,40.47
367,31,0.142857142857143,1,44.77
388,32,0.142857142857143,1,10.77
408,33,0.142857142857143,1,25.99
425,34,0.142857142857143,1,14.99
429,35,0.142857142857143,1,11.77
429,35,27.2857142857143,2,31.14
429,35,75.5714285714286,1,59.49
440,36,0.142857142857143,1,14.96
473,37,0.142857142857143,3,34.97
489,38,0.142857142857143,3,47
489,38,2.28571428571429,1,13.97
502,39,0.142857142857143,1,15.36
502,39,40.1428571428571,1,16.99
516,40,0.142857142857143,1,14.99
487,41,0.285714285714286,1,11.77
530,42,0.285714285714286,1,11.97
542,43,0.285714285714286,4,45.67
558,44,0.285714285714286,4,49.67
562,45,0.285714285714286,1,8.97
562,45,24.7142857142857,1,14.96
564,46,0.285714285714286,3,40.7
564,46,1.85714285714286,1,14.96
564,46,2.85714285714286,2,43.13
564,46,3.71428571428571,1,14.96
564,46,4.85714285714286,2,39.33
564,46,14.2857142857143,2,29.92
564,46,25.2857142857143,2,37.93
564,46,27.1428571428571,2,26.73
564,46,27.7142857142857,2,29.58
564,46,29.8571428571429,1,14.96
564,46,30.1428571428571,1,21.97
564,46,34.1428571428571,2,29.73
564,46,34.1428571428571,2,27.74
564,46,34.7142857142857,2,23.54
564,46,40.7142857142857,2,32.48
564,46,42.8571428571429,2,24.48
564,46,49.5714285714286,3,35.97
564,46,53.4285714285714,2,26.48
564,46,58.2857142857143,2,28.98
564,46,60.5714285714286,2,30.98
564,46,61.1428571428571,2,32.47
564,46,64,2,25.98
564,46,67,1,11.88
564,46,73.5714285714286,1,12.99
581,47,0.285714285714286,1,14.37
612,48,0.285714285714286,1,12.49
621,49,0.285714285714286,1,17.9
621,49,1.85714285714286,1,14.37
636,50,0.285714285714286,3,27.92
656,51,0.285714285714286,3,55.1
656,51,66.4285714285714,6,93.81
656,51,66.4285714285714,2,20.98
675,52,0.285714285714286,1,24.99
687,53,0.285714285714286,1,12.97
687,53,66.2857142857143,2,34.41
736,54,0.285714285714286,2,28.74
755,55,0.285714285714286,1,52.99
756,56,0.285714285714286,1,14.37
756,56,26.5714285714286,1,13.97
756,56,33.4285714285714,4,42.08
760,57,0.285714285714286,1,11.77
760,57,4.57142857142857,1,15.36
760,57,67.7142857142857,2,26.3
18,58,0.428571428571429,1,14.96
645,59,0.428571428571429,3,44.71
645,59,38.8571428571429,1,6.49
645,59,46.7142857142857,1,12.99
645,59,63.1428571428571,1,36.99
703,60,0.428571428571429,8,121.34
773,61,0.428571428571429,4,56.27
773,61,2.71428571428571,4,62.9
773,61,2.71428571428571,1,15.36
773,61,7.71428571428571,3,63.95
773,61,7.71428571428571,1,24.99
773,61,8.71428571428571,1,15.36
773,61,29.8571428571429,1,31.03
773,61,50,2,29.48
773,61,50.1428571428571,1,28.49
773,61,50.7142857142857,3,66.97
775,62,0.428571428571429,10,186.67
789,63,0.428571428571429,2,27.34
789,63,16.5714285714286,3,43.13
789,63,64.7142857142857,2,28.97
795,64,0.428571428571429,1,13.97
816,65,0.428571428571429,3,35.31
834,66,0.428571428571429,2,21.98
836,67,0.428571428571429,4,59.08
836,67,3.57142857142857,10,144.08
836,67,21.5714285714286,8,122.88
836,67,45,8,140.42
857,68,0.428571428571429,2,24.94
875,69,0.428571428571429,1,16.99
881,70,0.428571428571429,2,36.94
881,70,1.42857142857143,1,11.77
881,70,21.7142857142857,5,71.02
881,70,29.7142857142857,3,45.09
881,70,67.4285714285714,7,106.03
899,71,0.428571428571429,2,145.47
913,72,0.428571428571429,1,12.77
918,73,0.428571428571429,4,51.87
918,73,6.28571428571429,5,69.23
918,73,48.5714285714286,1,15.49
936,74,0.428571428571429,1,14.99
947,75,0.428571428571429,6,53.46
947,75,5.57142857142857,2,20.77
958,76,0.428571428571429,8,117.1
974,77,0.428571428571429,1,18.36
989,78,0.571428571428571,1,14.96
1012,79,0.571428571428571,1,13.97
1012,79,9.28571428571429,1,13.77
1012,79,11.4285714285714,1,14.37
1012,79,17.4285714285714,3,32.51
1014,80,0.571428571428571,5,96.36
1034,81,0.571428571428571,2,33.96
1035,82,0.571428571428571,5,66.84
1035,82,8,3,42.09
1050,83,0.571428571428571,2,21.76
1062,84,0.571428571428571,1,14.96
1080,85,0.571428571428571,1,14.99
1099,86,0.571428571428571,1,14.96
1099,86,4.71428571428571,2,24.74
1099,86,5,1,8
1099,86,7.85714285714286,1,13.97
1099,86,8.14285714285714,1,27.77
1099,86,10.8571428571429,3,45.28
1099,86,24.8571428571429,4,58.68
1099,86,27,1,14.96
1099,86,51.8571428571429,1,17.49
1099,86,60.2857142857143,1,18.49
1099,86,63.7142857142857,1,10.49
1099,86,76,3,46.47
1101,87,0.571428571428571,1,0
1108,88,0.571428571428571,1,16.3
1108,88,0.571428571428571,1,13.99
1108,88,6.28571428571429,2,14.96
1108,88,9,2,11.58
1108,88,12,1,6.79
1108,88,14.5714285714286,1,6.79
1108,88,29.1428571428571,1,12.25
1108,88,30.7142857142857,2,20.74
1108,88,33.5714285714286,1,11.77
1108,88,33.5714285714286,1,12.25
1108,88,35,1,14.96
1108,88,35.8571428571429,1,12.99
1108,88,36,1,11.49
1108,88,39.8571428571429,1,5.49
1108,88,45.8571428571429,1,4.49
1108,88,45.8571428571429,1,5.49
1108,88,60.5714285714286,1,5.49
1108,88,61.2857142857143,1,2.99
1131,89,0.571428571428571,5,71.63
1150,90,0.571428571428571,1,37.97
1158,91,0.571428571428571,6,79.94
1158,91,33.8571428571429,1,14.99
1167,92,0.571428571428571,4,47.28
1167,92,1.42857142857143,4,60.84
1167,92,1.85714285714286,2,19.94
1167,92,3,2,24.74
1167,92,5.71428571428571,2,23.54
1167,92,19.5714285714286,6,99.19
1167,92,38,3,76.97
1167,92,67.4285714285714,5,62.79
1174,93,0.571428571428571,1,34.9
1188,94,0.571428571428571,3,43.09
1209,95,0.571428571428571,3,31.51
1223,96,0.571428571428571,3,56.51
1240,97,0.571428571428571,2,36.36
1241,98,0.571428571428571,1,11.77
1241,98,24.5714285714286,2,25.74
1241,98,32.4285714285714,3,41.1
1241,98,50.5714285714286,1,14.99
1241,98,56,3,38.97
1251,99,0.571428571428571,1,6.79
1251,99,2,1,4.79
1251,99,33.5714285714286,2,24.5
1251,99,36.1428571428571,4,35.96
1251,99,38.1428571428571,2,17.48
1251,99,54.4285714285714,3,32.47
1251,99,64.1428571428571,3,58.97
1251,99,69.8571428571429,3,21.09
1252,100,0.571428571428571,1,16.99
1252,100,24.4285714285714,2,26.22
441,101,0.714285714285714,5,62.45
441,101,6.14285714285714,1,12.49
441,101,17.7142857142857,1,6.79
441,101,20.7142857142857,1,6.79
441,101,32,3,37.31
441,101,36.8571428571429,2,23.98
441,101,45.7142857142857,2,15.48
441,101,46.1428571428571,1,14.49
441,101,49,1,14.99
441,101,74,2,24.48
1115,102,0.714285714285714,1,19.99
1265,103,0.714285714285714,4,34.74
1280,104,0.714285714285714,1,22.7
1283,105,0.714285714285714,6,79.21
1283,105,24.8571428571429,7,92.8
1291,106,0.714285714285714,3,52.3
1291,106,6.85714285714286,3,52.3
1302,107,0.714285714285714,6,125.82
1317,108,0.714285714285714,2,32.98
1322,109,0.714285714285714,2,27.13
1322,109,1,3,39.09
1333,110,0.714285714285714,3,42.49
1333,110,44.4285714285714,2,29.48
1343,111,0.714285714285714,1,9.97
1343,111,1,1,12.97
1343,111,74.1428571428571,1,12.58
1350,112,0.714285714285714,7,156
1365,113,0.714285714285714,1,11.77
1377,114,0.714285714285714,1,14.37
1377,114,24.8571428571429,1,24.99
1380,115,0.714285714285714,2,29.33
1393,116,0.714285714285714,1,8.77
1393,116,6,3,28.31
1393,116,52.2857142857143,4,58.46
1393,116,72.8571428571429,3,14.47
1395,117,0.714285714285714,1,8.77
1420,118,0.714285714285714,1,11.77
1433,119,0.714285714285714,1,9.98
1446,120,0.714285714285714,1,19.77
1480,121,0.714285714285714,1,15.96
1480,121,3.71428571428571,1,13.77
1483,122,0.714285714285714,11,163.52
1504,123,0.714285714285714,1,24.99
1518,124,0.714285714285714,1,14.96
1528,125,0.714285714285714,1,10.99
1528,125,7.85714285714286,3,36.71
1528,125,58.2857142857143,1,7.49
719,126,0.857142857142857,2,34.98
1463,127,0.857142857142857,3,28.37
1540,128,0.857142857142857,1,10.77
1544,129,0.857142857142857,1,6.79
1544,129,1.14285714285714,2,9.58
1544,129,3.28571428571429,2,19.16
1544,129,6.14285714285714,1,13.97
1544,129,8.42857142857143,1,11.77
1560,130,0.857142857142857,1,12.77
1560,130,10.4285714285714,1,14.37
1560,130,24.1428571428571,2,28.74
1560,130,26.8571428571429,1,14.96
1561,131,0.857142857142857,4,49.87
1561,131,44.7142857142857,6,66.94
1568,132,0.857142857142857,1,27.99
1568,132,24.8571428571429,4,71.66
1583,133,0.857142857142857,1,13.7
1583,133,14,1,11.77
1583,133,29.2857142857143,1,15.96
1583,133,55,1,9.49
1583,133,61.1428571428571,1,11.49
1583,133,64,1,12.99
1583,133,74,1,12.58
1583,133,74.8571428571429,1,9.99
1585,134,0.857142857142857,1,8.77
1585,134,72.7142857142857,1,15.99
1596,135,0.857142857142857,2,35.36
1596,135,24.2857142857143,2,19.54
1596,135,48.7142857142857,4,44.96
1596,135,58,3,32.74
1605,136,0.857142857142857,2,44.98
1605,136,5,2,19.96
1605,136,8.28571428571429,1,26.99
1618,137,0.857142857142857,1,12.97
1623,138,0.857142857142857,1,14.99
1623,138,7.57142857142857,2,29.98
1623,138,17.7142857142857,5,73.62
1623,138,47.1428571428571,8,106.42
1623,138,63.1428571428571,3,30.4
1623,138,63.4285714285714,1,9.49
1623,138,69.8571428571429,7,97.95
1627,139,0.857142857142857,1,11.77
1627,139,3,2,29.33
1631,140,0.857142857142857,1,11.77
1631,140,16.5714285714286,2,23.54
1640,141,0.857142857142857,7,79.99
1647,142,0.857142857142857,2,59.98
1647,142,1,2,27.14
1647,142,1.14285714285714,4,51.66
1647,142,5.14285714285714,1,12.97
1647,142,5.28571428571429,2,26.14
1647,142,7.71428571428571,3,59.97
1647,142,53.1428571428571,1,13.99
1647,142,57,2,22.98
1655,143,0.857142857142857,2,26.73
1655,143,3.28571428571429,1,14.96
1655,143,29.4285714285714,1,15.36
1661,144,0.857142857142857,1,174.99
1661,144,2.85714285714286,2,45.35
1661,144,7.28571428571429,1,17.9
1661,144,8.28571428571429,1,15.7
1661,144,18.8571428571429,2,26.73
1661,144,29.8571428571429,1,31.03
1661,144,32.1428571428571,1,17.95
1661,144,35,1,5.78
1661,144,41.7142857142857,1,29.99
1661,144,41.8571428571429,1,11.49
1661,144,45,1,25.49
1661,144,58.1428571428571,1,14.49
1661,144,74.8571428571429,1,29.99
1663,145,0.857142857142857,1,14.96
1663,145,3,1,14.96
1663,145,36.5714285714286,1,22.99
1664,146,0.857142857142857,5,70.42
1668,147,0.857142857142857,1,13.97
1668,147,5.28571428571429,1,14.39
1668,147,19.1428571428571,2,41.95
1668,147,26.4285714285714,2,43.57
1668,147,30.1428571428571,1,9.77
1668,147,30.1428571428571,1,9.77
1668,147,49.1428571428571,1,14.99
1669,148,0.857142857142857,1,9.98
1669,148,2.28571428571429,3,44.32
1669,148,3.71428571428571,1,39.47
1669,148,9,2,73.98
1669,148,11,1,7.98
1669,148,11.7142857142857,1,12.77
1669,148,14.1428571428571,1,29.95
1669,148,30.8571428571429,3,30.54
1669,148,32.8571428571429,1,12.25
1669,148,32.8571428571429,1,17.7
1669,148,33.7142857142857,3,17.37
1669,148,33.8571428571429,2,26.73
1669,148,36.1428571428571,1,12.99
1669,148,37,8,43.92
1669,148,38.7142857142857,1,11.49
1669,148,39.7142857142857,2,24.48
1669,148,42.8571428571429,1,20.99
1669,148,48.8571428571429,2,27.98
1669,148,61.8571428571429,1,11.19
1669,148,61.8571428571429,2,25.98
1669,148,62.2857142857143,2,33.98
1686,149,0.857142857142857,1,13.97
1686,149,48.8571428571429,2,25.98
1686,149,56.2857142857143,2,28.48
1686,149,59.2857142857143,3,35.47
1686,149,67.5714285714286,1,21.22
1686,149,67.5714285714286,1,12.99
1686,149,68.8571428571429,1,15.99
1696,150,0.857142857142857,4,46.48
1696,150,3,3,35.31
1696,150,4.71428571428571,2,26.14
1696,150,30.1428571428571,2,28.93
1696,150,33.8571428571429,2,23.74
1696,150,45.2857142857143,2,22.48
1696,150,46.7142857142857,1,12.99
1705,151,0.857142857142857,1,11.77
1705,151,7.57142857142857,4,59.84
1705,151,27.7142857142857,1,14.79
1705,151,35.7142857142857,1,10.77
